hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:50665	FOXC2-AS1	FOXC2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	16q24.1	16q24.1	ODRUL	osteosarcoma doxorubicin-resistance related upregulated lncRNA			Antisense RNAs	1987	2014-06-05			2025-07-30	103752587	ENSG00000260944	OTTHUMG00000176481		AW271272	NR_125795			"26408180|29562954|28351005"																						URS000050E6E3	FOXC2-AS1		HGNC:50665		
HGNC:50650	FOXCUT	FOXC1 upstream transcript	non-coding RNA	RNA, long non-coding	Approved	6p25.3	06p25.3	TCONS_00011636	FOXC1 promoter upstream transcript	LINC01379	"long intergenic non-protein coding RNA 1379|FOXC1 upstream transcript (non-protein coding)"	Long non-coding RNAs with non-systematic symbols	1992	2014-06-01	2014-06-09	2018-05-16	2018-05-16	101927703	ENSG00000280916	OTTHUMG00000189532		AW002296	NR_125804			"24889262|25031703"					615976														foxcut			URS00007E4B8E			HGNC:50650		
HGNC:3802	FOXD1	forkhead box D1	protein-coding gene	gene with protein product	Approved	5q13.2	05q13.2	FREAC4		FKHL8		Forkhead boxes	508	1995-06-05			2023-01-20	2297	ENSG00000251493	OTTHUMG00000162495	uc032uyj.2	U59831	NM_004472	CCDS75259	Q16676	"7957066|8825632"	MGI:1347463	RGD:621712			601091																				HGNC:3802	"ENST00000615637.3|NM_004472.3"	
HGNC:50658	FOXD1-AS1	FOXD1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	5q13.2	05q13.2	TCONS_00009423				Antisense RNAs	1987	2014-06-04			2014-06-04	106144539	ENSG00000247993	OTTHUMG00000160932		AA769738																										URS00000B5795	FOXD1-AS1				
HGNC:3803	FOXD2	forkhead box D2	protein-coding gene	gene with protein product	Approved	1p33	01p33	FREAC9		FKHL17		Forkhead boxes	508	1997-08-18			2023-01-20	2306	ENSG00000186564	OTTHUMG00000007950	uc001crm.3	AF042832	NM_004474	CCDS30708	O60548	"9403061|12621056"	MGI:1347471	RGD:1304642			602211																				HGNC:3803	"ENST00000334793.6|NM_004474.4"	
HGNC:44256	FOXD2-AS1	FOXD2 adjacent opposite strand RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p33	01p33	MGC12982			"FOXD2 antisense RNA 1 (non-protein coding)|FOXD2 antisense RNA 1|FOXD2 antisense RNA 1 (head to head)"			2012-07-25		2017-09-21	2017-09-21	84793	ENSG00000237424	OTTHUMG00000007949	uc001crl.4	BC006113	NR_026878			"28132805|28925486"																						URS000075AEF0	FOXD2-AS1		HGNC:44256		
HGNC:3804	FOXD3	forkhead box D3	protein-coding gene	gene with protein product	Approved	1p31.3	01p31.3	"Genesis|HFH2"				Forkhead boxes	508	1999-12-22			2023-01-20	27022	ENSG00000187140	OTTHUMG00000009141	uc001dax.3	AF197560	NM_012183	CCDS624	Q9UJU5	8499623	MGI:1347473	RGD:621715			611539					265161															HGNC:3804	"ENST00000371116.4|NM_012183.3"	HGNC:3804
HGNC:40241	FOXD3-AS1	FOXD3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1p31.3	01p31.3	"pasFOXD3|FAST"	"FOXD3 promoter-associated antisense long non-coding RNA|FOXD3 antisense transcript 1'"		FOXD3 antisense RNA 1 (head to head)	Antisense RNAs	1987	2014-06-04		2018-03-23	2021-11-17	100996301	ENSG00000230798	OTTHUMG00000009138		KJ493778	NR_121634			"27829996|28655711|32259487"																						URS000075AAAF	FOXD3-AS1		HGNC:40241		
HGNC:3805	FOXD4	forkhead box D4	protein-coding gene	gene with protein product	Approved	9p24.3	09p24.3	"FREAC5|FOXD4a"		FKHL9		Forkhead boxes	508	1995-06-05			2023-01-20	2298	ENSG00000170122	OTTHUMG00000021015	uc003zfz.5	U13223	NM_207305	CCDS34975	Q12950	"7957066|8825632|12234674"	MGI:1347467	RGD:621716	LRG_452|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_452.xml		601092																				HGNC:3805	"ENST00000382500.4|NM_207305.5"	
HGNC:18521	FOXD4L1	forkhead box D4 like 1	protein-coding gene	gene with protein product	Approved	2q14.1	02q14.1	FOXD5				Forkhead boxes	508	2003-11-26		2017-06-13	2023-01-20	200350	ENSG00000184492	OTTHUMG00000131359	uc002tjw.5	AF452723	NM_012184	CCDS2117	Q9NU39	"12421752|15233989"	MGI:1347467				611084																				HGNC:18521	"ENST00000306507.7|NM_012184.5"	
HGNC:18523	FOXD4L3	forkhead box D4 like 3	protein-coding gene	gene with protein product	Approved	9q21.11	09q21.11	"OTTHUMG00000019959|FOXD6"				Forkhead boxes	508	2003-11-26		2017-06-13	2023-01-20	286380	ENSG00000187559	OTTHUMG00000019959	uc004agm.2	AY344642	NM_199358	CCDS43833	Q6VB84	12421752	MGI:1347467				611086																				HGNC:18523	"ENST00000342833.4|NM_199135.4"	
HGNC:23762	FOXD4L4	forkhead box D4 like 4	protein-coding gene	gene with protein product	Approved	9q21.11	09q21.11	"bA460E7.2|OTTHUMG00000013337|OTTHUMG00000066752"		FOXD4L2	forkhead box D4-like 2	Forkhead boxes	508	2005-04-01		2017-06-13	2023-01-20	349334	ENSG00000184659	OTTHUMG00000013337	uc004afx.2		NM_199244	CCDS75845	Q8WXT5		MGI:1347467				611085																				HGNC:23762	"ENST00000377413.3|NM_199244.3"	
HGNC:18522	FOXD4L5	forkhead box D4 like 5	protein-coding gene	gene with protein product	Approved	9q21.11	09q21.11	"bA15J10.2|OTTHUMG00000013332"				Forkhead boxes	508	2007-03-20		2017-06-13	2023-01-20	653427	ENSG00000204779	OTTHUMG00000013332	uc010moc.3		NM_001126334	CCDS47977	Q5VV16	12234674	MGI:1347467																								HGNC:18522	"ENST00000377420.1|NM_001126334.1"	
HGNC:31986	FOXD4L6	forkhead box D4 like 6	protein-coding gene	gene with protein product	Approved	9p11.2	09p11.2	OTTHUMG00000066822				Forkhead boxes	508	2007-03-19		2017-06-13	2023-01-20	653404	ENSG00000273514	OTTHUMG00000188618	uc004afi.3		NM_001085476	CCDS43826	Q3SYB3		MGI:1347467																								HGNC:31986	"ENST00000622588.2|NM_001085476.4"	
HGNC:3806	FOXE1	forkhead box E1	protein-coding gene	gene with protein product	Approved	9q22.33	09q22.33	"TTF-2|HFKH4"	thyroid transcription factor 2	"FKHL15|TITF2|FOXE2"	"forkhead box E2|forkhead box E1 (thyroid transcription factor 2)"	Forkhead boxes	508	1997-02-14		2014-12-17	2023-01-20	2304	ENSG00000178919	OTTHUMG00000020333	uc004axu.4	U89995	NM_004473	CCDS35078	O00358	"9169137|9697705"	MGI:1353500	RGD:621723			602617					121895															HGNC:3806	"ENST00000375123.5|NM_004473.4"	HGNC:3806
HGNC:3808	FOXE3	forkhead box E3	protein-coding gene	gene with protein product	Approved	1p33	01p33	FREAC8		FKHL12		Forkhead boxes	508	1995-06-05			2023-01-20	2301	ENSG00000186790	OTTHUMG00000007954	uc001crk.3	AF275722	NM_012186	CCDS550	Q13461	8825632	MGI:1353569	RGD:621727			601094					121900															HGNC:3808	"ENST00000335071.4|NM_012186.3"	HGNC:3808
HGNC:3809	FOXF1	forkhead box F1	protein-coding gene	gene with protein product	Approved	16q24.1	16q24.1	FREAC1		FKHL5		Forkhead boxes	508	1995-06-05			2023-01-20	2294	ENSG00000103241	OTTHUMG00000137651	uc002fjl.4	U13219	NM_001451	CCDS10957	Q12946	"8825632|7957066"	MGI:1347470	RGD:1584229			601089					212909															HGNC:3809	"ENST00000262426.6|NM_001451.3"	HGNC:3809
HGNC:3810	FOXF2	forkhead box F2	protein-coding gene	gene with protein product	Approved	6p25.3	06p25.3	FREAC2		FKHL6		Forkhead boxes	508	1995-06-05			2023-01-20	2295	ENSG00000137273	OTTHUMG00000016243	uc003mtm.3	U13220	NM_001452	CCDS4472	Q12947	"9799607|7957066"	MGI:1347479	RGD:1589717	LRG_1190|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1190.xml		603250																				HGNC:3810	"ENST00000645481.2|NM_001452.2"	
HGNC:50670	FOXF2-AS1	FOXF2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6p25.3	06p25.3	TCONS_00012639		"FOXF2-DT|LINC01394"	"long intergenic non-protein coding RNA 1394|FOXF2 divergent transcript"	Antisense RNAs	1987	2014-06-05	2025-07-09	2025-07-09	2025-07-17	105374880	ENSG00000281809	OTTHUMG00000189510		AI698698	NR_187218																									URS0000811EA0			HGNC:50670		
HGNC:3811	FOXG1	forkhead box G1	protein-coding gene	gene with protein product	Approved	14q12	14q12	"HFK2|QIN|BF1|HFK1|HFK3|HBF-3"	brain factor 1	"FKHL2|FOXG1B|FKHL4|FKH2|FKHL1|FOXG1C|FKHL3|FOXG1A"	"forkhead box G1B|forkhead box G1C|forkhead box G1A"	Forkhead boxes	508	1994-12-07	2007-05-16	2007-05-16	2023-01-20	2290	ENSG00000176165	OTTHUMG00000140187	uc001wqe.5		NM_005249	CCDS9636	P55316	"7959731|17260156"	MGI:1347464	RGD:2619			164874					167854															HGNC:3811	"ENST00000313071.7|NM_005249.5"	HGNC:3811
HGNC:50663	FOXG1-AS1	FOXG1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q12	14q12	"uc.361|FOXG1-AS"			FOXG1 antisense RNA 1 (head to head)	Antisense RNAs	1987	2014-06-04		2018-03-23	2025-12-15	103695363	ENSG00000257126	OTTHUMG00000170343		DA239559	NR_125758			"41309966|24007600"																						URS00007E450A	FOXG1-AS1		HGNC:50663		
HGNC:3814	FOXH1	forkhead box H1	protein-coding gene	gene with protein product	Approved	8q24.3	08q24.3	FAST1	forkhead activin signal transducer-1			Forkhead boxes	508	1999-12-22			2023-01-20	8928	ENSG00000160973	OTTHUMG00000165172	uc003zdc.4	AF076292	NM_003923	CCDS6428	O75593	9702198	MGI:1347465	RGD:1311275			603621					159600															HGNC:3814	"ENST00000377317.5|NM_003923.3"	HGNC:3814
HGNC:3815	FOXI1	forkhead box I1	protein-coding gene	gene with protein product	Approved	5q35.1	05q35.1	FREAC6		FKHL10		Forkhead boxes	508	1995-06-05			2023-01-20	2299	ENSG00000168269	OTTHUMG00000130436	uc003mai.5	BC029778	"NM_144769|NM_012188"	"CCDS4372|CCDS47337"	Q12951	"7957066|8825632"	MGI:1096329	RGD:1307421			601093					231422															HGNC:3815	"ENST00000306268.8|NM_012188.5"	HGNC:3815
HGNC:32448	FOXI2	forkhead box I2	protein-coding gene	gene with protein product	Approved	10q26.2	10q26.2	FLJ46831				Forkhead boxes	508	2007-05-02			2023-01-20	399823	ENSG00000186766	OTTHUMG00000019250	uc009yas.3	AK128865	NM_207426	CCDS7655	Q6ZQN5		MGI:3028075	RGD:621739			617202																				HGNC:32448	"ENST00000388920.5|NM_207426.3"	
HGNC:35123	FOXI3	forkhead box I3	protein-coding gene	gene with protein product	Approved	2p11.2	02p11.2					Forkhead boxes	508	2008-12-18			2023-01-20	344167	ENSG00000214336	OTTHUMG00000155048	uc032nud.2	"BN001221|BN001222"	NM_001135649	CCDS77433	A8MTJ6	18787161	MGI:3511278	RGD:1561816			612351																				HGNC:35123	"ENST00000428390.3|NM_001135649.3"	HGNC:35123
HGNC:3816	FOXJ1	forkhead box J1	protein-coding gene	gene with protein product	Approved	17q25.1	17q25.1	"HFH-4|HFH4"		FKHL13		Forkhead boxes	508	1996-11-13			2023-01-20	2302	ENSG00000129654	OTTHUMG00000180120	uc002jqx.4	X99349	NM_001454	CCDS32739	Q92949	"9073514|16518568"	MGI:1347474	RGD:621764			602291																				HGNC:3816	"ENST00000322957.7|NM_001454.4"	HGNC:3816
HGNC:24818	FOXJ2	forkhead box J2	protein-coding gene	gene with protein product	Approved	12p13.31	12p13.31	FHX				Forkhead boxes	508	2004-03-23			2023-01-20	55810	ENSG00000065970	OTTHUMG00000168526	uc001qtu.4	AF155132	NM_018416	CCDS8587	Q9P0K8	"10777590|10966786"	MGI:1926805	RGD:1565101			619162																				HGNC:24818	"ENST00000162391.8|NM_018416.3"	
HGNC:29178	FOXJ3	forkhead box J3	protein-coding gene	gene with protein product	Approved	1p34.2	01p34.2	KIAA1041				Forkhead boxes	508	2004-03-22			2023-01-20	22887	ENSG00000198815	OTTHUMG00000007026	uc001chg.3	AB028964	NM_014947	"CCDS30689|CCDS55594"	Q9UPW0		MGI:2443432	RGD:1311770			616035																				HGNC:29178	"ENST00000361346.6|NM_014947.5"	
HGNC:23480	FOXK1	forkhead box K1	protein-coding gene	gene with protein product	Approved	7p22.1	07p22.1	IMAGE:5164497				Forkhead boxes	508	2004-03-09			2023-01-20	221937	ENSG00000164916	OTTHUMG00000151739	uc003snc.2	BK004104	NM_001037165	CCDS34591	P85037	15202027	MGI:1347488	RGD:1309643			616302																				HGNC:23480	"ENST00000328914.5|NM_001037165.2"	
HGNC:6036	FOXK2	forkhead box K2	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3			"ILF|ILF1"	interleukin enhancer binding factor 1	Forkhead boxes	508	1992-02-13	2004-03-10	2004-03-09	2023-03-15	3607	ENSG00000141568	OTTHUMG00000140374	uc002kfn.4	U58196	NM_004514	CCDS11813	Q01167	3260003	MGI:1916087	RGD:1305408			147685																				HGNC:6036	"ENST00000335255.10|NM_004514.4"	
HGNC:58306	FOXK2-AS1	FOXK2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	17q25.3	17q25.3					Antisense RNAs	1987	2025-02-03			2025-02-03	105371942	ENSG00000262147																																		
HGNC:3817	FOXL1	forkhead box L1	protein-coding gene	gene with protein product	Approved	16q24.1	16q24.1	"FREAC7|FKH6"		FKHL11		Forkhead boxes	508	1995-06-05			2023-01-20	2300	ENSG00000176678	OTTHUMG00000137653	uc002fjr.4	AF315075	NM_005250	CCDS10959	Q12952	7957066	MGI:1347469	RGD:1584212	LRG_709|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_709.xml		603252																				HGNC:3817	"ENST00000320241.5|NM_005250.3"	HGNC:3817
HGNC:1092	FOXL2	forkhead box L2	protein-coding gene	gene with protein product	Approved	3q22.3	03q22.3	BPES1		BPES		Forkhead boxes	508	1992-02-28			2023-01-20	668	ENSG00000183770	OTTHUMG00000159889	uc003esw.3	AF301906	NM_023067	CCDS3105	P58012	1941972	MGI:1349428	RGD:1310041	"LOVD - Center for Medical Genetics, Ghent, Belgium|http://medgen.ugent.be/LOVD2/home.php?select_db=FOXL2|LRG_1295|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1295.xml"	FOXL2	605597					121904															HGNC:1092	"ENST00000648323.1|NM_023067.4"	HGNC:1092
HGNC:34428	FOXL2NB	FOXL2 neighbor	protein-coding gene	gene with protein product	Approved	3q22.3	03q22.3	FLJ43329		C3orf72	chromosome 3 open reading frame 72			2008-07-11	2014-05-22	2014-05-22	2023-01-20	401089	ENSG00000206262	OTTHUMG00000159886		AK125319	NM_001040061	CCDS43155	Q6ZUU3																										HGNC:34428	"ENST00000383165.4|NM_001040061.3"	
HGNC:54201	FOXL3	forkhead box L3	protein-coding gene	gene with protein product	Approved	7p22.3	07p22.3							2019-10-31			2023-01-20	116033993	ENSG00000248767				NM_001374838	CCDS94042	A0A1W2PRP0		MGI:3646467	RGD:1594158																								"ENST00000506382.2|NM_001374838.1"	
HGNC:54640	FOXL3-OT1	FOXL3 overlapping transcript 1	non-coding RNA	RNA, long non-coding	Approved	7p22.3	07p22.3					Overlapping transcripts	1988	2019-10-31			2019-10-31	100288524					NR_164665																									URS000194B0D5					
HGNC:3818	FOXM1	forkhead box M1	protein-coding gene	gene with protein product	Approved	12p13.33	12p13.33	"HFH-11|trident|HNF-3|INS-1|MPP2|MPHOSPH2|TGT3"	M-phase phosphoprotein 2	FKHL16		"Forkhead boxes|FOXM1-MMB complex subunits"	"508|2283"	1997-07-25			2023-01-20	2305	ENSG00000111206	OTTHUMG00000168118	uc001qlf.4	Y12773	NM_021953	"CCDS76506|CCDS8515|CCDS8516|CCDS8517"	Q08050	"9032290|9441747"	MGI:1347487	RGD:61807			602341																				HGNC:3818	"ENST00000359843.8|NM_021953.4"	
HGNC:12765	FOXN1	forkhead box N1	protein-coding gene	gene with protein product	Approved	17q11.2	17q11.2	FKHL20		"WHN|RONU"	"winged-helix nude|Rowett nude"	Forkhead boxes	508	1998-10-07	2003-06-13	2003-06-12	2023-01-20	8456	ENSG00000109101	OTTHUMG00000132603	uc010crm.4	Y11739	NM_001369369	CCDS11232	O15353	9321431	MGI:102949	RGD:3970	"FOXN1base: Mutation registry for T-cell immunodeficiency, congenital alopecia, and nail dystrophy (Previously known as WHNbase)|http://structure.bmc.lu.se/idbase/FOXN1base/|LRG_61|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_61.xml"		600838					183879					HGNC:12765										HGNC:12765	"ENST00000579795.6|NM_001369369.1"	HGNC:12765
HGNC:5281	FOXN2	forkhead box N2	protein-coding gene	gene with protein product	Approved	2p16.3	02p16.3			HTLF	human T-cell leukemia virus enhancer factor	Forkhead boxes	508	1992-02-13	2006-10-02	2006-10-02	2023-01-20	3344	ENSG00000170802	OTTHUMG00000129168	uc002rwh.2		NM_002158	CCDS1838	P32314	1639393	MGI:1347478	RGD:1562291			143089																				HGNC:5281	"ENST00000340553.8|NM_002158.4"	
HGNC:1928	FOXN3	forkhead box N3	protein-coding gene	gene with protein product	Approved	14q31.3-q32.11	14q31.3-q32.11			"C14orf116|CHES1"	"chromosome 14 open reading frame 116|checkpoint suppressor 1"	Forkhead boxes	508	1997-10-16	2007-05-02	2007-05-02	2023-01-20	1112	ENSG00000053254	OTTHUMG00000170898	uc010atk.4		NM_005197	"CCDS32138|CCDS41977"	O00409	9154802	MGI:1918625	RGD:1305711			602628																				HGNC:1928	"ENST00000557258.6|NM_005197.4"	
HGNC:44290	FOXN3-AS1	FOXN3 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q32.11	14q32.11				FOXN3 antisense RNA 1 (non-protein coding)	Antisense RNAs	1987	2012-08-08		2012-08-15	2012-10-12	400236	ENSG00000258920	OTTHUMG00000170973	uc001xxq.3	BC067103	NR_036500																									URS000075E2C1	FOXN3-AS1		HGNC:44290		
HGNC:30119	FOXN3-AS2	FOXN3 antisense RNA 2	non-coding RNA	RNA, long non-coding	Approved	14q32.11	14q32.11	PRO1768			FOXN3 antisense RNA 2 (non-protein coding)	Antisense RNAs	1987	2012-08-08		2012-08-15	2012-10-12	29018	ENSG00000259073	OTTHUMG00000170974	uc001xxr.4		NR_024620																									URS000054F308	FOXN3-AS2		HGNC:30119		
HGNC:58157	FOXN3-AS3	FOXN3 antisense RNA 3	non-coding RNA	RNA, long non-coding	Approved	14q32.11	14q32.11					Antisense RNAs	1987	2024-12-19			2025-01-07	101928817	ENSG00000258752				NR_188029																														
HGNC:58288	FOXN3-AS4	FOXN3 antisense RNA 4	non-coding RNA	RNA, long non-coding	Approved	14q31.3-q32.11	14q31.3-q32.11					Antisense RNAs	1987	2025-01-30			2025-01-30		ENSG00000258380																																		
HGNC:43882	FOXN3P1	forkhead box N3 pseudogene 1	pseudogene	pseudogene	Approved	Xq22.1	Xq22.1							2012-04-17			2017-08-14	643976	ENSG00000176318	OTTHUMG00000022055			NG_022627														PGOHUM00000304787														HGNC:43882		
HGNC:54995	FOXN3P2	FOXN3 pseudogene 2	pseudogene	pseudogene	Approved	Xq13.3	Xq13.3							2020-05-15	2020-05-15	2020-05-15	2020-11-11	117981796	ENSG00000226753				NG_070711																														
HGNC:21399	FOXN4	forkhead box N4	protein-coding gene	gene with protein product	Approved	12q24.11	12q24.11					Forkhead boxes	508	2003-07-07			2023-01-20	121643	ENSG00000139445	OTTHUMG00000152868	uc001toe.5	AF425596	NM_213596	CCDS9126	Q96NZ1		MGI:2151057	RGD:1306389			609429																				HGNC:21399	"ENST00000299162.10|NM_213596.3"	
HGNC:3819	FOXO1	forkhead box O1	protein-coding gene	gene with protein product	Approved	13q14.11	13q14.11	FKH1		"FKHR|FOXO1A"	forkhead homolog in rhabdomyosarcoma	Forkhead boxes	508	1994-01-07	2007-05-02	2007-05-02	2023-01-20	2308	ENSG00000150907	OTTHUMG00000016775	uc001uxl.5		NM_002015	CCDS9371	Q12778	"8275086|15057823"	MGI:1890077	RGD:620283	LRG_1409|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1409.xml	FOXO1	136533					121908															HGNC:3819	"ENST00000379561.6|NM_002015.4"	
HGNC:3820	FOXO1B	forkhead box O1B (pseudogene)	pseudogene	pseudogene	Approved	5q35.3	05q35.3			FKHRP1	"forkhead (Drosophila) homolog (rhabdomyosarcoma) pseudogene 1|forkhead box O1B|forkhead box O1B pseudogene"			1998-03-23		2018-10-24	2018-10-24	2311	ENSG00000214295	OTTHUMG00000162117		AF032888	NG_001120			9479491											PGOHUM00000235489														HGNC:3820		
HGNC:3821	FOXO3	forkhead box O3	protein-coding gene	gene with protein product	Approved	6q21	06q21	"AF6q21|FOXO2"		"FKHRL1|FOXO3A"		Forkhead boxes	508	1998-03-23	2007-05-02	2007-05-02	2023-01-20	2309	ENSG00000118689	OTTHUMG00000015327	uc003psk.3	AF032886	NM_001415139	CCDS5068	O43524	9479491	MGI:1890081	RGD:1309196		FOXO3	602681																				HGNC:3821	"ENST00000406360.2|NM_001455.4"	
HGNC:3822	FOXO3B	forkhead box O3B	protein-coding gene	gene with protein product	Approved	17p11.2	17p11.2			FKHRL1P1	"forkhead (Drosophila) homolog (rhabdomyosarcoma) like 1 pseudogene 1|forkhead box O3B pseudogene"			1998-03-23	2009-02-03	2019-01-16	2023-01-20	2310	ENSG00000240445	OTTHUMG00000059047			NM_001368134	CCDS92269	A0A2Z4LIS9	"9479491|29925039"					620471						PGOHUM00000236954														HGNC:3822	"ENST00000395675.7|NM_001368135.1"	
HGNC:7139	FOXO4	forkhead box O4	protein-coding gene	gene with protein product	Approved	Xq13.1	Xq13.1	AFX1		MLLT7	"myeloid/lymphoid or mixed-lineage leukemia (trithorax (Drosophila) homolog); translocated to, 7|myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 7"	Forkhead boxes	508	1994-12-14	2007-05-02	2007-05-02	2023-01-20	4303	ENSG00000184481	OTTHUMG00000021789	uc004dys.3		NM_005938	"CCDS43969|CCDS55440"	P98177	7529552	MGI:1891915	RGD:1561201	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/FOXO4	FOXO4	300033																				HGNC:7139	"ENST00000374259.8|NM_005938.4"	
